지점,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),날씨,전운량(10분위)
112,2018.1.31 10:00,-2.3,,3.2,51,1.3,흐림,9
112,2018.1.31 11:00,-1.8,,3,45,1,흐림,9
112,2018.1.31 12:00,-1.4,,2.4,42,0.5,흐림,9
112,2018.1.31 13:00,-1.2,,2.5,43,0.4,흐림,9
112,2018.1.31 14:00,-1.1,,2.4,41,0.2,흐림,10
112,2018.1.31 15:00,-1,,2.6,36,,흐림,10
112,2018.1.31 16:00,-0.8,,3,39,,흐림,10
112,2018.1.31 17:00,-1.3,,3.4,37,,흐림,10
112,2018.1.31 18:00,-1.8,,3.6,51,,흐림,9
112,2018.1.31 19:00,-2.3,,2.3,54,,,
112,2018.1.31 20:00,-2.5,,2,56,,,
112,2018.1.31 21:00,-2.9,,2,59,,구름많음,6
112,2018.1.31 22:00,-3.3,,2.1,47,,,
112,2018.1.31 23:00,-3.2,,1.6,51,,,
112,2018.2.1 0:00,-3.6,,1.9,60,,맑음,0
112,2018.2.1 1:00,-4.3,,3.5,80,,,
112,2018.2.1 2:00,-5.3,,2.8,63,,,
112,2018.2.1 3:00,-6.1,,3.5,53,,맑음,0
112,2018.2.1 4:00,-6.6,,3.4,52,,맑음,0
112,2018.2.1 5:00,-6.8,,4.1,54,,맑음,0
112,2018.2.1 6:00,-7.4,,3.8,55,,맑음,0
112,2018.2.1 7:00,-7.7,,3.4,56,,맑음,0
112,2018.2.1 8:00,-7.6,,1.3,55,,맑음,0
112,2018.2.1 9:00,-5.9,,3.2,48,,맑음,0
112,2018.2.1 10:00,-4.5,,3.2,44,,맑음,0
112,2018.2.1 11:00,-3.7,,2.7,45,,맑음,0
112,2018.2.1 12:00,-2.4,,2.2,41,,맑음,0
112,2018.2.1 13:00,-1.1,,2.7,30,,맑음,0
112,2018.2.1 14:00,-0.7,,3,30,,맑음,0
112,2018.2.1 15:00,0.1,,2.9,33,,맑음,0
112,2018.2.1 16:00,-0.1,,3.4,31,,맑음,0
112,2018.2.1 17:00,-0.4,,3.5,36,,맑음,0
112,2018.2.1 18:00,-1.6,,3.3,45,,맑음,0
112,2018.2.1 19:00,-2.5,,4.7,56,,,
112,2018.2.1 20:00,-2.9,,3.1,59,,,
112,2018.2.1 21:00,-3,,2.2,61,,맑음,0
112,2018.2.1 22:00,-3.1,,3,65,,,
112,2018.2.1 23:00,-3.3,,3,65,,,
112,2018.2.2 0:00,-3.7,,3,50,,맑음,0
112,2018.2.2 1:00,-4.4,,2.7,49,,,
112,2018.2.2 2:00,-4.4,,1.9,47,,,
112,2018.2.2 3:00,-4.7,,3,47,,맑음,0
112,2018.2.2 4:00,-5,,2.7,59,,연무,0
112,2018.2.2 5:00,-5.4,,3.2,49,,구름조금,4
112,2018.2.2 6:00,-5.8,,3.5,50,,연무,5
112,2018.2.2 7:00,-6,,2.8,51,,연무,7
112,2018.2.2 8:00,-6.1,,2.1,48,,구름많음,7
112,2018.2.2 9:00,-5.3,,1.2,48,,연무,2
112,2018.2.2 10:00,-3.5,,1.4,42,,맑음,0
112,2018.2.2 11:00,-2.3,,1.2,40,,맑음,0
112,2018.2.2 12:00,-1,,2.8,38,,맑음,0
112,2018.2.2 13:00,-0.1,,2.4,35,,맑음,0
112,2018.2.2 14:00,0.8,,3.2,30,,맑음,0
112,2018.2.2 15:00,1.3,,3,35,,맑음,0
112,2018.2.2 16:00,2,,1.7,40,,맑음,0
112,2018.2.2 17:00,0.6,,2.9,49,,맑음,0
112,2018.2.2 18:00,-0.7,,2.9,60,,맑음,0
112,2018.2.2 19:00,-1.4,,2.6,58,,,
112,2018.2.2 20:00,-1.2,,3,66,,,
112,2018.2.2 21:00,-1.8,,1.1,62,,맑음,0
112,2018.2.2 22:00,-1.6,,2.3,73,,,
112,2018.2.2 23:00,-1.2,,4.6,80,,,
112,2018.2.3 0:00,-2.4,,4.9,85,,박무,7
112,2018.2.3 1:00,-3.2,,6.6,91,,약한눈단속,7
112,2018.2.3 2:00,-4,,5.6,92,,약한눈계속,10
112,2018.2.3 3:00,-5.1,0.3,5.9,73,0.1,약한눈단속,10
112,2018.2.3 4:00,-6.4,,6.1,64,0.1,눈 끝남,9
112,2018.2.3 5:00,-7.2,,7.2,60,0.1,맑음,0
112,2018.2.3 6:00,-7.7,0,6.9,59,0.1,맑음,0
112,2018.2.3 7:00,-8.5,,6.1,54,0.1,맑음,0
112,2018.2.3 8:00,-8.7,,7.4,52,,맑음,0
112,2018.2.3 9:00,-8.5,,5.3,52,,맑음,0
112,2018.2.3 10:00,-7.9,,5.9,47,,맑음,0
112,2018.2.3 11:00,-7.7,,5.6,47,,맑음,0
112,2018.2.3 12:00,-7.1,,5.8,45,,맑음,0
112,2018.2.3 13:00,-6.7,,5.5,44,,맑음,0
112,2018.2.3 14:00,-6.1,,7,46,,맑음,2
112,2018.2.3 15:00,-5.6,,7.1,42,,맑음,1
112,2018.2.3 16:00,-5.4,,6,44,,맑음,1
112,2018.2.3 17:00,-5.7,,5.3,47,,맑음,0
112,2018.2.3 18:00,-6.7,,6.2,51,,맑음,1
112,2018.2.3 19:00,-7.3,,6.4,48,,,
112,2018.2.3 20:00,-7.9,,7.2,43,,,
112,2018.2.3 21:00,-8.6,,7.4,43,,맑음,0
112,2018.2.3 22:00,-9.1,,4.8,52,,,
112,2018.2.3 23:00,-9.1,,6,48,,,
112,2018.2.4 0:00,-8.9,,5.5,48,,맑음,0
112,2018.2.4 1:00,-8.9,,6.1,47,,,
112,2018.2.4 2:00,-9.2,,5.6,49,,,
112,2018.2.4 3:00,-9.7,,5.9,51,,맑음,0
112,2018.2.4 4:00,-10.1,,5.8,50,,맑음,0
112,2018.2.4 5:00,-10.5,,4.8,60,,맑음,1
112,2018.2.4 6:00,-11.1,,4.9,61,,맑음,0
112,2018.2.4 7:00,-11.5,,5.2,57,,맑음,0
112,2018.2.4 8:00,-11.7,,4.4,57,,맑음,0
112,2018.2.4 9:00,-11.3,,3.8,57,,맑음,0
112,2018.2.4 10:00,-10.5,,3.7,51,,맑음,0
112,2018.2.4 11:00,-9.7,,2.3,48,,맑음,0
112,2018.2.4 12:00,-8.8,,3.7,44,,맑음,0
112,2018.2.4 13:00,-7.7,,3.7,44,,맑음,0
112,2018.2.4 14:00,-7.5,,4.4,46,,맑음,1
112,2018.2.4 15:00,-6.9,,6.2,41,,맑음,0
112,2018.2.4 16:00,-6.3,,5.6,38,,맑음,0
112,2018.2.4 17:00,-5.9,,5.4,39,,맑음,1
112,2018.2.4 18:00,-6.5,,5,40,,맑음,1
112,2018.2.4 19:00,-7,,5.5,34,,,
112,2018.2.4 20:00,-7.5,,7.6,37,,,
112,2018.2.4 21:00,-8,,6,44,,맑음,0
112,2018.2.4 22:00,-8.7,,6.6,49,,,
112,2018.2.4 23:00,-9,,5.6,52,,,
112,2018.2.5 0:00,-8.9,,5.5,50,,맑음,0
112,2018.2.5 1:00,-8.9,,5.4,49,,,
112,2018.2.5 2:00,-9.2,,3.5,51,,,
112,2018.2.5 3:00,-9.2,,4.8,49,,맑음,0
112,2018.2.5 4:00,-9.3,,4.4,47,,맑음,0
112,2018.2.5 5:00,-9.6,,3.6,53,,맑음,0
112,2018.2.5 6:00,-9.7,,4.1,50,,맑음,0
112,2018.2.5 7:00,-9.9,,5.1,43,,맑음,0
112,2018.2.5 8:00,-10,,5.6,42,,맑음,0
112,2018.2.5 9:00,-9.7,,6.1,40,,맑음,0
112,2018.2.5 10:00,-9.3,,7.4,34,,맑음,0
112,2018.2.5 11:00,-8.7,,5.7,35,,맑음,0
112,2018.2.5 12:00,-8,,5.2,37,,맑음,0
112,2018.2.5 13:00,-7.2,,5.6,36,,맑음,0
112,2018.2.5 14:00,-6.5,,5.1,37,,맑음,0
112,2018.2.5 15:00,-6.4,,5.8,40,,맑음,1
112,2018.2.5 16:00,-6.5,,7,36,,맑음,1
112,2018.2.5 17:00,-6.8,,6.1,38,,맑음,1
112,2018.2.5 18:00,-7.5,,7,41,,맑음,1
112,2018.2.5 19:00,-8,,6.8,36,,,
112,2018.2.5 20:00,-8.8,,7.7,42,,,
112,2018.2.5 21:00,-9.4,,7.4,47,,맑음,0
112,2018.2.5 22:00,-9.4,,5.7,51,,,
112,2018.2.5 23:00,-9.3,,6.5,46,,,
112,2018.2.6 0:00,-9.5,,6,43,,맑음,0
112,2018.2.6 1:00,-9.9,,6.1,39,,,
112,2018.2.6 2:00,-10.3,,5.8,40,,,
112,2018.2.6 3:00,-10.8,,5.3,40,,맑음,0
112,2018.2.6 4:00,-11.1,,6.1,41,,맑음,0
112,2018.2.6 5:00,-11.2,,6.2,44,,맑음,0
112,2018.2.6 6:00,-11.3,,6.3,48,,맑음,0
112,2018.2.6 7:00,-11.6,,5.7,48,,맑음,0
112,2018.2.6 8:00,-11.8,,5.5,49,,맑음,0
112,2018.2.6 9:00,-11.5,,6,48,,맑음,0
112,2018.2.6 10:00,-10.7,,5.6,43,,맑음,0
112,2018.2.6 11:00,-9.5,,4.4,45,,맑음,0
112,2018.2.6 12:00,-8.9,,5.3,41,,맑음,0
112,2018.2.6 13:00,-8.3,,6.1,37,,맑음,0
112,2018.2.6 14:00,-7.4,,4.5,37,,맑음,0
112,2018.2.6 15:00,-6.8,,5.3,38,,맑음,1
112,2018.2.6 16:00,-6.9,,5.6,37,,맑음,1
112,2018.2.6 17:00,-7,,5.1,38,,맑음,1
112,2018.2.6 18:00,-8,,4.5,42,,맑음,0
112,2018.2.6 19:00,-8.5,,6.4,46,,,
112,2018.2.6 20:00,-9.2,,6.7,44,,,
112,2018.2.6 21:00,-10.2,,6.8,44,,맑음,0
112,2018.2.6 22:00,-10.5,,5.2,48,,,
112,2018.2.6 23:00,-10.6,,4.4,49,,,
112,2018.2.7 0:00,-10.6,,3.8,49,,맑음,0
112,2018.2.7 1:00,-10.4,,4,47,,,
112,2018.2.7 2:00,-10.5,,3,47,,,
112,2018.2.7 3:00,-10.5,,2.7,46,,맑음,0
112,2018.2.7 4:00,-10.6,,2.4,45,,맑음,0
112,2018.2.7 5:00,-10.9,,2.1,48,,맑음,0
112,2018.2.7 6:00,-11,,1.3,46,,맑음,0
112,2018.2.7 7:00,-11.8,,0,47,,맑음,0
112,2018.2.7 8:00,-11.8,,0.7,50,,맑음,2
112,2018.2.7 9:00,-8.9,,0.9,45,,구름조금,3
112,2018.2.7 10:00,-8.1,,1.4,40,,구름많음,6
112,2018.2.7 11:00,-7.6,,1.6,37,,구름많음,7
112,2018.2.7 12:00,-6.2,,1.5,35,,구름많음,6
112,2018.2.7 13:00,-5.4,,3.3,35,,구름많음,6
112,2018.2.7 14:00,-4.3,,1.9,34,,구름조금,4
112,2018.2.7 15:00,-3.1,,2,38,,맑음,1
112,2018.2.7 16:00,-3.1,,2.5,45,,맑음,1
112,2018.2.7 17:00,-3.7,,2.6,45,,맑음,0
112,2018.2.7 18:00,-5,,2.8,48,,맑음,2
112,2018.2.7 19:00,-5.8,,1.7,59,,,
112,2018.2.7 20:00,-6.2,,1.9,61,,,
112,2018.2.7 21:00,-6.2,,2.1,65,,연무,0
112,2018.2.7 22:00,-5.9,,2.8,68,,,
112,2018.2.7 23:00,-6.1,,1.3,69,,,
112,2018.2.8 0:00,-6.3,,1,73,,맑음,0
112,2018.2.8 1:00,-6.6,,0.1,71,,,
112,2018.2.8 2:00,-6.9,,1.3,70,,,
112,2018.2.8 3:00,-7,,2,69,,맑음,0
112,2018.2.8 4:00,-7.3,,0.7,67,,맑음,0
112,2018.2.8 5:00,-7.1,,1.1,78,,연무,0
112,2018.2.8 6:00,-7.3,,0.3,84,,박무,0
112,2018.2.8 7:00,-7.5,,1.3,73,,연무,0
112,2018.2.8 8:00,-7.9,,1.1,78,,연무,0
112,2018.2.8 9:00,-7.3,,1.1,74,,연무,0
112,2018.2.8 10:00,-5.6,,1.2,67,,연무,0
112,2018.2.8 11:00,-4.3,,1.7,65,,연무,0
112,2018.2.8 12:00,-3,,1.7,47,,연무,0
112,2018.2.8 13:00,-1.9,,2.7,49,,연무,0
112,2018.2.8 14:00,-1.7,,2.9,46,,맑음,0
112,2018.2.8 15:00,-1,,2.1,41,,맑음,0
112,2018.2.8 16:00,-0.6,,2.3,47,,연무,0
112,2018.2.8 17:00,-0.6,,1.2,50,,맑음,0
112,2018.2.8 18:00,-2.2,,2.2,56,,구름조금,4
112,2018.2.8 19:00,-3,,1.9,57,,,
112,2018.2.8 20:00,-3,,1.9,49,,,
112,2018.2.8 21:00,-3.5,,1.6,49,,맑음,0
112,2018.2.8 22:00,-3.5,,1.6,45,,,
112,2018.2.8 23:00,-3.4,,1.7,47,,,
112,2018.2.9 0:00,-3.7,,2.3,75,,연무,0
112,2018.2.9 1:00,-3.8,,1.7,54,,,
112,2018.2.9 2:00,-4.5,,2.6,58,,,
112,2018.2.9 3:00,-4.3,,2.1,55,,연무,9
112,2018.2.9 4:00,-3.1,,2.6,47,,연무,9
112,2018.2.9 5:00,-2.7,,2.2,45,,연무,9
112,2018.2.9 6:00,-2.8,,1.3,47,,연무,9
112,2018.2.9 7:00,-4,,1.8,65,,연무,9
112,2018.2.9 8:00,-3.5,,1.8,60,,연무,9
112,2018.2.9 9:00,-1.9,,1.4,47,,연무,9
112,2018.2.9 10:00,-2.4,,1.1,63,,연무,9
112,2018.2.9 11:00,0.5,,2.4,38,,연무,9
112,2018.2.9 12:00,2.8,,2.3,30,,연무,9
112,2018.2.9 13:00,4.3,,2.7,26,,연무,9
112,2018.2.9 14:00,5.2,,2.5,29,,연무,9
112,2018.2.9 15:00,5.5,,2.8,28,,연무,9
112,2018.2.9 16:00,4.3,,3.6,31,,구름많음,8
112,2018.2.9 17:00,3.4,,2.8,57,,연무,9
112,2018.2.9 18:00,2.8,,2.3,68,,연무,9
112,2018.2.9 19:00,2.5,,2.1,74,,,
112,2018.2.9 20:00,2.2,,2,77,,,
112,2018.2.9 21:00,2,,2.4,79,,박무,9
112,2018.2.9 22:00,1.7,,2.5,80,,,
112,2018.2.9 23:00,1.6,,2.1,80,,,
112,2018.2.10 0:00,1.6,,1.9,80,,박무,9
112,2018.2.10 1:00,1.5,,2.5,80,,,
112,2018.2.10 2:00,1.4,,3.3,81,,,
112,2018.2.10 3:00,1.5,,3,83,,박무,6
112,2018.2.10 4:00,1.3,,3.1,87,,박무,9
112,2018.2.10 5:00,1.4,,3,90,,박무,9
112,2018.2.10 6:00,1.2,,2.4,93,,박무,9
112,2018.2.10 7:00,1.5,,2.8,93,,박무,9
112,2018.2.10 8:00,1,,2.3,85,,박무,9
112,2018.2.10 9:00,1,,3.6,78,,박무,9
112,2018.2.10 10:00,1.1,,4.1,74,,박무,9
112,2018.2.10 11:00,1.5,,5.2,70,,연무,9
112,2018.2.10 12:00,1.1,,6.9,66,,연무,9
112,2018.2.10 13:00,1.4,,7.4,33,,흐림,9
112,2018.2.10 14:00,0.7,,5.2,42,,흐림,9
112,2018.2.10 15:00,0.1,,7.5,37,,흐림,9
112,2018.2.10 16:00,-0.9,,6.4,32,,흐림,9
112,2018.2.10 17:00,-2,,7.7,36,,흐림,9
112,2018.2.10 18:00,-3.2,,8.1,32,,흐림,9
112,2018.2.10 19:00,-4.1,,9.5,40,,,
112,2018.2.10 20:00,-4.9,,7.6,42,,,
112,2018.2.10 21:00,-5.4,,5.5,40,,맑음,0
112,2018.2.10 22:00,-5.8,,3,44,,,
112,2018.2.10 23:00,-6.1,,2.1,47,,,
112,2018.2.11 0:00,-5.8,,3.9,51,,맑음,1
112,2018.2.11 1:00,-5.9,,3.7,58,,,
112,2018.2.11 2:00,-5.8,,3.4,59,,,
112,2018.2.11 3:00,-6.3,,3.2,60,,맑음,0
112,2018.2.11 4:00,-6.8,,2.3,58,,맑음,0
112,2018.2.11 5:00,-7.1,,3.7,44,,맑음,0
112,2018.2.11 6:00,-7.8,,4.2,38,,맑음,0
112,2018.2.11 7:00,-8.4,,2.4,37,,맑음,0
112,2018.2.11 8:00,-8.5,,1.4,35,,구름조금,4
112,2018.2.11 9:00,-7.4,,2.3,25,,맑음,0
112,2018.2.11 10:00,-6.4,,2.4,31,,맑음,0
112,2018.2.11 11:00,-4.8,,2.9,37,,맑음,1
112,2018.2.11 12:00,-3.6,,2.1,41,,맑음,1
112,2018.2.11 13:00,-2.9,,3.8,43,,맑음,1
112,2018.2.11 14:00,-2.6,,3.6,43,,흐림,9
112,2018.2.11 15:00,-3.6,,3.3,49,,구름많음,8
112,2018.2.11 16:00,-3.9,,3.7,56,,구름많음,8
112,2018.2.11 17:00,-5,,2.5,86,0.4,보통눈계속,10
112,2018.2.11 18:00,-5.3,0.3,2.6,83,0.5,약한눈단속,10
112,2018.2.11 19:00,-5.4,,2.5,81,0.5,눈 끝남,2
112,2018.2.11 20:00,-5.1,,2.8,77,0.5,약한눈단속,10
112,2018.2.11 21:00,-5.1,0,5,64,0.5,약한눈단속,9
112,2018.2.11 22:00,-5.9,,4.7,57,0.5,눈 끝남,2
112,2018.2.11 23:00,-6.7,,5.4,59,0.5,,
112,2018.2.12 0:00,-6.9,0,6.3,61,0.5,맑음,0
112,2018.2.12 1:00,-7.1,,6.8,55,0.5,,
112,2018.2.12 2:00,-7.2,,6,46,0.4,,
112,2018.2.12 3:00,-7.6,,4.1,43,0.3,맑음,0
112,2018.2.12 4:00,-7.8,,3.3,43,0.3,맑음,0
112,2018.2.12 5:00,-8.1,,1.9,44,0.3,맑음,0
112,2018.2.12 6:00,-8.2,,2,39,0.3,맑음,0
112,2018.2.12 7:00,-8.2,,2.3,40,0.3,맑음,2
112,2018.2.12 8:00,-8,,2.3,38,0.3,맑음,2
112,2018.2.12 9:00,-7.2,,2.2,35,0.2,맑음,1
112,2018.2.12 10:00,-6.1,,2.5,34,0.2,맑음,1
112,2018.2.12 11:00,-5.4,,3.3,35,0.2,구름많음,8
112,2018.2.12 12:00,-4.9,,3.4,38,,구름많음,7
112,2018.2.12 13:00,-3.8,,5.4,42,,구름많음,7
112,2018.2.12 14:00,-3.7,,5.3,40,,맑음,1
112,2018.2.12 15:00,-3.8,,5.5,42,,맑음,0
112,2018.2.12 16:00,-3,,3.5,44,,맑음,1
112,2018.2.12 17:00,-3.6,,3.9,51,,맑음,0
112,2018.2.12 18:00,-4.3,,2.8,62,,맑음,0
112,2018.2.12 19:00,-4,,3.1,53,,,
112,2018.2.12 20:00,-3.4,,2.1,56,,약한눈단속,9
112,2018.2.12 21:00,-3.7,0,3.9,87,0.1,약한눈계속,10
112,2018.2.12 22:00,-3.7,,2.9,85,0.1,눈 끝남,7
112,2018.2.12 23:00,-4.3,,3,67,0.1,,
112,2018.2.13 0:00,-4.7,0.1,2.9,73,0.1,구름많음,7
112,2018.2.13 1:00,-5.4,,0.7,71,0.1,,
112,2018.2.13 2:00,-5.5,,2.3,71,0.1,,
112,2018.2.13 3:00,-5.4,,2.8,70,0.1,맑음,0
112,2018.2.13 4:00,-4.9,,3.1,71,0.1,맑음,0
112,2018.2.13 5:00,-4.9,,2.6,63,0.1,맑음,0
112,2018.2.13 6:00,-5.1,,2.3,56,0.1,맑음,0
112,2018.2.13 7:00,-5.6,,1.4,62,0.1,맑음,0
112,2018.2.13 8:00,-5.2,,1.4,56,0.1,맑음,0
112,2018.2.13 9:00,-2.9,,1.7,53,0.1,맑음,0
112,2018.2.13 10:00,-1,,2.7,49,,맑음,0
112,2018.2.13 11:00,0.2,,3.9,49,,맑음,0
112,2018.2.13 12:00,1.6,,4.5,49,,맑음,0
112,2018.2.13 13:00,2.4,,5.8,50,,맑음,0
112,2018.2.13 14:00,3.6,,4.9,47,,맑음,0
112,2018.2.13 15:00,3.6,,5.4,49,,맑음,0
112,2018.2.13 16:00,4,,5,52,,구름조금,5
112,2018.2.13 17:00,3.3,,4.8,59,,구름많음,8
112,2018.2.13 18:00,2.9,,5.6,61,,구름많음,7
112,2018.2.13 19:00,1.8,,5.6,68,,,
112,2018.2.13 20:00,1.9,,5.2,69,,,
112,2018.2.13 21:00,2,,5.1,70,,흐림,9
112,2018.2.13 22:00,1.9,,5.5,71,,,
112,2018.2.13 23:00,1.9,,5,70,,,
112,2018.2.14 0:00,1.5,,5.5,75,,맑음,0
112,2018.2.14 1:00,1.4,,5.7,72,,,
112,2018.2.14 2:00,1.3,,5.9,72,,,
112,2018.2.14 3:00,1.4,,5.2,74,,맑음,0
112,2018.2.14 4:00,1.5,,6.1,74,,맑음,0
112,2018.2.14 5:00,1.4,,5.7,75,,맑음,0
112,2018.2.14 6:00,1.9,,5.9,72,,흐림,9
112,2018.2.14 7:00,2.4,,5.5,72,,구름많음,7
112,2018.2.14 8:00,3.2,,4.8,74,,흐림,9
112,2018.2.14 9:00,4.2,,4.3,75,,박무,8
112,2018.2.14 10:00,4.9,,5.8,77,,박무,9
112,2018.2.14 11:00,6,,6.2,77,,박무,6
112,2018.2.14 12:00,5.8,,5.8,80,,박무,8
112,2018.2.14 13:00,6.4,,6.4,71,,박무,2
112,2018.2.14 14:00,6.1,,4.6,69,,연무,8
112,2018.2.14 15:00,7,,4.2,38,,연무,8
112,2018.2.14 16:00,6,,4.6,36,,흐림,9
112,2018.2.14 17:00,4.3,,5.1,38,,흐림,9
112,2018.2.14 18:00,3.1,,4,40,,연무,9
112,2018.2.14 19:00,1.8,,4.7,46,,,
112,2018.2.14 20:00,1.1,,5,45,,,
112,2018.2.14 21:00,0.3,,4.7,43,,흐림,9
112,2018.2.14 22:00,-0.3,,6.2,45,,,
112,2018.2.14 23:00,-0.7,,4.4,41,,,
112,2018.2.15 0:00,-1,,5,42,,흐림,9
112,2018.2.15 1:00,-1.2,,3.4,46,,,
112,2018.2.15 2:00,-1.2,,3.9,39,,,
112,2018.2.15 3:00,-1.5,,3.5,40,,구름많음,7
112,2018.2.15 4:00,-1.9,,5.3,36,,구름조금,4
112,2018.2.15 5:00,-2.6,,5.3,36,,구름많음,6
112,2018.2.15 6:00,-2.9,,4.3,38,,구름조금,3
112,2018.2.15 7:00,-3.5,,5.2,42,,맑음,0
112,2018.2.15 8:00,-4,,4.7,43,,맑음,0
112,2018.2.15 9:00,-3.3,,4.1,38,,맑음,2
112,2018.2.15 10:00,-2.6,,4.9,37,,맑음,1
112,2018.2.15 11:00,-2.1,,5,33,,구름조금,4
112,2018.2.15 12:00,-0.9,,4.3,28,,구름조금,3
112,2018.2.15 13:00,0.6,,4.9,20,,구름많음,8
112,2018.2.15 14:00,1.5,,4.3,26,,구름많음,8
112,2018.2.15 15:00,1.7,,3.8,24,,구름많음,8
112,2018.2.15 16:00,1.7,,4.1,30,,구름많음,8
112,2018.2.15 17:00,1,,3.5,35,,구름많음,8
112,2018.2.15 18:00,0,,3.6,36,,구름많음,8
112,2018.2.15 19:00,-0.5,,2.7,36,,,
112,2018.2.15 20:00,-1.1,,1.7,50,,,
112,2018.2.15 21:00,-1.4,,3.3,50,,구름많음,6
112,2018.2.15 22:00,-1.9,,2.9,52,,,
112,2018.2.15 23:00,-2.4,,2.6,47,,,
112,2018.2.16 0:00,-3.1,,3.4,40,,맑음,0
112,2018.2.16 1:00,-3.8,,2.9,44,,,
112,2018.2.16 2:00,-4,,2.8,45,,,
112,2018.2.16 3:00,-4.2,,1.7,47,,구름많음,7
112,2018.2.16 4:00,-4.3,,3.1,53,,구름많음,7
112,2018.2.16 5:00,-5,,2.1,52,,구름많음,6
112,2018.2.16 6:00,-5.3,,1.6,53,,맑음,0
112,2018.2.16 7:00,-5.6,,0.9,55,,구름조금,4
112,2018.2.16 8:00,-5.5,,0.7,55,,구름많음,8
112,2018.2.16 9:00,-4.2,,1.4,54,,구름많음,8
112,2018.2.16 10:00,-2.8,,1.8,45,,구름많음,8
112,2018.2.16 11:00,-0.7,,1.8,39,,구름많음,7
112,2018.2.16 12:00,0.5,,1.1,19,,구름많음,7
112,2018.2.16 13:00,2.2,,3,28,,구름많음,7
112,2018.2.16 14:00,2.4,,3.2,36,,구름많음,8
112,2018.2.16 15:00,2.5,,3.3,37,,구름많음,8
112,2018.2.16 16:00,1.8,,3.1,46,,구름많음,8
112,2018.2.16 17:00,1.1,,4.1,54,,구름조금,3
112,2018.2.16 18:00,0.1,,2.6,62,,맑음,0
112,2018.2.16 19:00,-0.1,,3.1,71,,,
112,2018.2.16 20:00,0.3,,3.1,77,,,
112,2018.2.16 21:00,0.4,,4.4,66,,연무,4
112,2018.2.16 22:00,-1.1,,6.4,62,,,
112,2018.2.16 23:00,-2.1,,5,65,,,
112,2018.2.17 0:00,-2.6,,6.6,57,,맑음,0
112,2018.2.17 1:00,-3.1,,4.3,49,,,
112,2018.2.17 2:00,-3.5,,6.8,37,,,
112,2018.2.17 3:00,-4.1,,6.6,39,,맑음,0
112,2018.2.17 4:00,-4.6,,6.3,37,,맑음,0
112,2018.2.17 5:00,-4.8,,4.6,38,,맑음,0
112,2018.2.17 6:00,-5.3,,3.9,38,,맑음,0
112,2018.2.17 7:00,-5.5,,5.3,35,,맑음,0
112,2018.2.17 8:00,-5.7,,4.1,36,,맑음,0
112,2018.2.17 9:00,-5.1,,3,32,,맑음,0
112,2018.2.17 10:00,-4.3,,3.8,27,,맑음,0
112,2018.2.17 11:00,-3.4,,4.8,26,,맑음,0
112,2018.2.17 12:00,-2.5,,3.9,27,,맑음,0
112,2018.2.17 13:00,-1.6,,4,26,,구름조금,4
112,2018.2.17 14:00,-0.4,,3.1,23,,맑음,1
112,2018.2.17 15:00,0.1,,5.4,22,,맑음,0
112,2018.2.17 16:00,0.5,,4.8,27,,맑음,1
112,2018.2.17 17:00,-0.8,,5,39,,구름많음,8
112,2018.2.17 18:00,-1.7,,4.8,47,,구름많음,8
112,2018.2.17 19:00,-1.8,,2.2,48,,,
112,2018.2.17 20:00,-1.7,,2.6,44,,,
112,2018.2.17 21:00,-1.6,,2.6,45,,구름많음,6
112,2018.2.17 22:00,-2.6,,4.4,39,,,
112,2018.2.17 23:00,-2.8,,2.9,35,,,
112,2018.2.18 0:00,-3.6,,2.9,35,,구름조금,3
112,2018.2.18 1:00,-3.8,,3.4,34,,,
112,2018.2.18 2:00,-3.9,,3.2,34,,,
112,2018.2.18 3:00,-3.8,,2.7,35,,흐림,9
112,2018.2.18 4:00,-4,,3.2,37,,흐림,9
112,2018.2.18 5:00,-4,,2.6,35,,구름많음,8
112,2018.2.18 6:00,-4.1,,3.3,37,,구름많음,8
112,2018.2.18 7:00,-4.5,,1.2,39,,구름조금,5
112,2018.2.18 8:00,-4.3,,1.8,37,,구름많음,7
112,2018.2.18 9:00,-3.5,,1.1,36,,구름많음,8
112,2018.2.18 10:00,-1.3,,2.5,27,,흐림,10
112,2018.2.18 11:00,0.1,,2,23,,흐림,10
112,2018.2.18 12:00,0.9,,3,21,,구름많음,8
112,2018.2.18 13:00,1.6,,2.2,22,,구름많음,8
112,2018.2.18 14:00,2.8,,2.5,20,,구름많음,8
112,2018.2.18 15:00,3.2,,2.3,19,,구름많음,8
112,2018.2.18 16:00,2.5,,4,32,,구름많음,8
112,2018.2.18 17:00,1.9,,2.7,35,,구름많음,7
112,2018.2.18 18:00,1,,1.1,40,,구름많음,6
112,2018.2.18 19:00,-0.4,,3.1,44,,,
112,2018.2.18 20:00,-0.7,,3,51,,,
112,2018.2.18 21:00,-0.9,,1.2,58,,흐림,9
112,2018.2.18 22:00,-0.8,,3.2,51,,,
112,2018.2.18 23:00,-0.8,,2.6,50,,,
112,2018.2.19 0:00,-0.9,,1.6,56,,흐림,9
112,2018.2.19 1:00,-1.2,,1.8,53,,,
112,2018.2.19 2:00,-1,,2,46,,,
112,2018.2.19 3:00,-1.2,,1.6,63,,흐림,9
112,2018.2.19 4:00,-1.2,,0.9,49,,구름많음,8
112,2018.2.19 5:00,-1.1,,2.3,55,,흐림,9
